Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Return_5D,Return_10D,Return_20D,Return_60D,Volatility_20D,Volatility_60D,Volatility_120D,Volatility_252D,MA_20D,MA_50D,MA_100D,MA_200D,Price_vs_MA20_pct,Price_vs_MA50_pct,Price_vs_MA200_pct,Volatility_Ratio_20_60,Volatility_Ratio_20_120,Volatility_Ratio_60_252,True_Range,ATR_14D,ATR_14D_pct,Return_Volatility_20D,Return_Volatility_60D,Drawdown_20D_pct,Drawdown_60D_pct,Drawdown_252D_pct,Range_20D_pct,Volume_Change_pct,Volatility_Term_Spread_20_60,Volatility_Term_Spread_60_120,Volatility_Term_Spread_120_252,Short_Long_Volatility_Ratio,Volatility_20D_Percentile,Volatility_60D_Percentile,Volatility_120D_Percentile,Volatility_20D_ZScore,Volatility_Acceleration,Volatility_Momentum_20D,Volatility_of_Volatility_20D,Return_Dispersion_20D,Return_Dispersion_60D,Upside_Volatility_20D,Downside_Volatility_20D,Downside_Volatility_Ratio,Range_Volatility_20D,Range_Volatility_60D,Volatility_Composite,Volatility_Stress_Score,Volatility_Direction,Volatility_Environment,Volatility_Pressure,Trend_Score,Market_Trend,Volatility_Regime_Score,Detected_Volatility_Regime,Market_Regime,Regime_Confidence_Score,Regime_Confidence,Risk_State,Positioning_Environment,Previous_Market_Regime,Regime_Changed,Regime_Duration_Days,Drawdown_Risk,Final_Regime,Trend_Decision_Score,Trend_Signal,Volatility_Decision_Score,Volatility_Signal,Risk_Decision_Score,Risk_Signal,Decision_Confidence_Score,Decision_Confidence,Market_Bias_Score,Market_Bias,Exposure_Guidance,Portfolio_Posture,Volatility_Response,Trend_Response,Drawdown_Response,Final_Decision_Score,Final_Decision,Decision_Reason,Rule_Market_Condition,Rule_Trend_Condition,Rule_Volatility_Condition,Rule_Risk_Condition,Trend_Score_Band,Volatility_Score_Band,Risk_Score_Band,Rule_Confidence_Band,Rule_Market_Bias,Rule_Exposure_Level,Rule_Portfolio_Posture,Trend_Volatility_Combination,Risk_Trend_Combination,Primary_Rule_Action,Positioning_Rule,Volatility_Rule_Action,Trend_Rule_Action,Drawdown_Rule_Action,Rule_Score,Rule_Strength,System_Action,Rule_Priority,Rule_Consistency,Final_Rule_Label
2018-01-11,10651.200195,10651.200195,10664.599609,10612.349609,10637.049805,153800,0.178702,0.001785,1.393652,1.529444,4.014099,4.108658,7.078247,8.852635,9.457013,8.989090,10476.582520,10361.658008,10189.707002,9875.687012,1.666743,2.794362,7.852752,0.799564,0.748465,0.984820,52.250000,69.235700,0.650027,0.446139,0.557569,0.000000,0.000000,0.000000,5.537402,-12.811791,-1.774388,-0.604378,0.467923,0.787426,2.762431,12.134503,20.993590,-1.367947,-26.817597,-3.755547,1.200299,7.078247,8.852635,,,,0.803589,0.766894,11.963508,14.388730,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,9,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-12,10681.250000,10681.250000,10690.400391,10597.099609,10682.549805,175200,0.282126,0.002817,1.159221,1.940748,4.790564,4.365645,6.638855,8.863250,9.450214,8.978836,10500.997510,10366.473008,10198.145498,9883.553262,1.716527,3.036491,8.070951,0.749032,0.702508,0.987127,93.300781,72.539342,0.679128,0.418466,0.558229,0.000000,0.000000,0.000000,5.763376,13.914174,-2.224396,-0.586964,0.471379,0.739389,1.655172,12.262774,20.960000,-1.652052,-26.963006,-4.037132,1.386090,6.638855,8.863250,,,,0.785113,0.775061,11.625982,13.476697,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,10,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-15,10741.549805,10741.549805,10782.650391,10713.799805,10718.500000,175900,0.564539,0.005630,1.110266,2.002237,4.774146,5.197415,6.628291,8.896930,9.463513,8.988407,10525.470020,10372.828008,10208.017500,9892.035010,2.052923,3.554689,8.587867,0.745009,0.700405,0.989823,101.400391,75.439383,0.702314,0.417796,0.560339,0.000000,0.000000,0.000000,6.589837,0.399543,-2.268640,-0.566582,0.475105,0.737427,1.652893,12.827988,21.246006,-1.643104,-21.779991,-3.700786,1.534930,6.628291,8.896930,,,,0.751541,0.775836,11.908962,14.604346,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,11,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-16,10700.450195,10700.450195,10762.349609,10687.849609,10761.500000,211000,-0.382623,-0.003834,0.596505,2.473138,3.553579,5.459002,6.631459,8.825818,9.462983,8.985793,10543.830029,10377.787012,10217.366504,9900.033262,1.485420,3.109171,8.084992,0.751370,0.700779,0.982197,74.500000,75.939383,0.709684,0.417865,0.555879,-0.382623,-0.382623,-0.382623,6.615148,19.954520,-2.194359,-0.637165,0.477191,0.737994,1.788171,12.081514,21.212121,-1.625218,-17.117665,-3.803285,1.644969,6.631459,8.825818,,,,0.760490,0.772886,11.693935,15.689667,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,12,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-17,10788.549805,10788.549805,10803.000000,10666.750000,10702.450195,252700,0.823326,0.008200,1.470529,3.306933,3.848392,5.927434,6.907785,8.933703,9.526193,8.958370,10563.820020,10384.522012,10226.727002,9908.257012,2.127353,3.890673,8.884436,0.773227,0.725136,0.997247,136.250000,79.732213,0.739045,0.435431,0.562723,0.000000,0.000000,0.000000,3.692337,19.763033,-2.025918,-0.592489,0.567823,0.771098,2.884615,13.662791,21.974522,-1.427430,-12.694945,-3.677766,1.699767,6.907785,8.933703,,,,0.646160,0.777628,12.840643,17.308609,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,13,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-18,10817.000000,10817.000000,10887.500000,10782.400391,10873.400391,312000,0.263707,0.002634,1.556630,2.971977,3.381373,5.969021,6.633021,8.936470,9.503145,8.957244,10581.510010,10393.859004,10236.326504,9916.473262,2.225486,4.071067,9.081119,0.742242,0.697982,0.997681,105.099609,81.946498,0.757571,0.418023,0.562897,0.000000,0.000000,0.000000,4.463803,23.466561,-2.303449,-0.566675,0.545901,0.740520,1.920439,13.788099,21.621622,-1.597991,-6.290066,-4.192445,1.737526,6.633021,8.936470,,,,0.663106,0.784784,12.443386,18.108809,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,14,Low,Low Volatility Bull,66.250000,Positive,100.000000,Strong Positive,85.000000,Strong Positive,71.000000,High,81.060000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.230000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.837500,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-19,10894.700195,10894.700195,10906.849609,10793.900391,10829.200195,207600,0.718316,0.007157,1.998363,3.180750,4.313399,5.821566,6.772057,8.890436,9.549456,8.976483,10604.035010,10405.690000,10246.145508,9925.078013,2.741081,4.699450,9.769416,0.761724,0.709156,0.990414,112.949219,85.671456,0.786359,0.426838,0.559967,0.000000,0.000000,0.000000,4.609574,-33.461538,-2.118379,-0.659020,0.572973,0.754422,2.876712,12.898551,22.222222,-1.491696,2.006410,-4.083219,1.737871,6.772057,8.890436,,,,0.687511,0.785931,12.665828,20.395391,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,15,Low,Low Volatility Bull,66.250000,Positive,94.786271,Strong Positive,85.000000,Strong Positive,65.220000,Medium,79.500000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.560000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,78.406381,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-22,10966.200195,10966.200195,10975.099609,10881.400391,10883.200195,231600,0.656282,0.006541,2.091415,3.224901,5.037215,6.017135,6.879491,8.931675,9.584914,8.993273,10630.330029,10418.835000,10257.847012,9933.719766,3.159546,5.253612,10.393694,0.770235,0.717742,0.993151,93.699219,83.360700,0.760160,0.433617,0.562580,0.000000,0.000000,0.000000,5.201886,11.560694,-2.052184,-0.653240,0.591641,0.764960,3.146375,13.748191,22.979398,-1.407467,3.789826,-3.979930,1.706911,6.879491,8.931675,,,,0.707700,0.786669,13.291321,20.976984,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,16,Low,Low Volatility Bull,66.250000,Positive,94.528780,Strong Positive,85.000000,Strong Positive,65.180000,Medium,79.420000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.490000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,78.323134,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-23,11083.700195,11083.700195,11092.900391,10994.549805,10997.400391,284600,1.071474,0.010658,3.581625,4.199494,5.629469,7.368466,7.426685,9.126131,9.659627,9.039901,10659.865039,10434.074004,10269.840010,9942.812515,3.975990,6.226007,11.474497,0.813782,0.768838,1.009539,126.700195,87.121443,0.786032,0.468469,0.574932,0.000000,0.000000,0.000000,6.209569,22.884283,-1.699446,-0.533495,0.619725,0.821545,5.737705,17.485549,25.949367,-1.032527,11.991722,-3.485981,1.625261,7.426685,9.126131,,,,0.726884,0.792603,16.390874,24.231139,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,17,Low,Low Volatility Bull,66.250000,Positive,92.871560,Strong Positive,85.000000,Strong Positive,64.930000,Medium,78.920000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.030000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,77.788468,Strong,Review,Review,Consistent Bullish,REVIEW
2018-01-24,11086.000000,11086.000000,11110.099609,11046.150391,11069.349609,283400,0.020749,0.000207,2.757092,4.268165,5.265157,6.970031,7.470797,9.110241,9.650501,9.039590,10687.590039,10451.295000,10281.521006,9951.932764,3.727781,6.072979,11.395447,0.820044,0.774136,1.007816,63.949219,86.578544,0.780972,0.471290,0.573944,0.000000,0.000000,0.000000,6.363424,-0.421644,-1.639444,-0.540260,0.610912,0.826453,5.866303,16.883117,25.750395,-0.995026,8.150391,-3.499212,1.511742,7.470797,9.110241,,,,0.723680,0.795752,16.166605,23.479242,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,18,Low,Low Volatility Bull,66.250000,Positive,93.109005,Strong Positive,85.000000,Strong Positive,64.970000,Medium,79.000000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.100000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,Medium,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Maintain Bullish Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,77.865701,Strong,Review,Review,Consistent Bullish,REVIEW
2018-01-25,11069.650391,11069.650391,11095.599609,11009.200195,11095.599609,330300,-0.147480,-0.001476,2.335679,3.928667,5.518198,7.105266,7.241272,9.091022,9.637999,9.042607,10716.535059,10468.956016,10292.473506,9961.289517,3.295051,5.737863,11.126681,0.796530,0.751325,1.005354,86.399414,88.371373,0.798321,0.456866,0.572730,-0.147480,-0.147480,-0.147480,6.372823,16.549047,-1.849750,-0.546977,0.595393,0.800795,4.768392,16.858790,25.236593,-1.140384,9.170052,-3.779067,1.365296,7.241272,9.091022,,,,0.723075,0.801705,15.621258,23.086415,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,19,Low,Low Volatility Bull,66.250000,Positive,93.466076,Strong Positive,85.000000,Strong Positive,65.020000,Medium,79.100000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.200000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,77.980323,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-29,11130.400391,11130.400391,11171.549805,11075.950195,11079.349609,241700,0.548798,0.005473,2.163439,4.205036,6.227393,6.607925,7.151216,8.943427,9.598428,8.981738,10749.160059,10489.203027,10304.649014,9971.034268,3.546699,6.112927,11.627341,0.799606,0.745040,0.995735,101.899414,90.482003,0.812927,0.451143,0.563336,0.000000,0.000000,0.000000,6.890133,-26.824099,-1.792211,-0.655001,0.616690,0.796195,4.081633,14.244604,23.622047,-1.190906,5.598868,-3.876152,1.170782,7.151216,8.943427,,,,0.730660,0.805069,13.982761,21.994066,Falling,Low,Neutral,5.000000,Strong Bullish,2.000000,Low,Low Volatility Bull,50.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,20,Low,Low Volatility Bull,66.250000,Positive,93.985750,Strong Positive,85.000000,Strong Positive,65.100000,Medium,79.260000,Strong Bullish,Moderately High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,78.340000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: Medium; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,Moderately High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,78.148225,Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-01-30,11049.650391,11049.650391,11121.099609,11033.900391,11120.849609,228000,-0.725491,-0.007281,0.760976,2.868307,4.927974,6.004054,7.979839,9.090350,9.649250,9.012515,10775.107568,10505.901035,10315.623516,9980.097520,2.547936,5.175657,10.716858,0.877836,0.826991,1.008636,96.500000,93.406948,0.845338,0.503154,0.572556,-0.725491,-0.725491,-0.725491,6.940486,-5.668184,-1.110510,-0.558901,0.636735,0.885418,10.461957,16.954023,25.786164,-0.632717,15.994614,-1.887308,1.065295,7.979839,9.090350,,,,0.746354,0.811754,17.734048,27.341564,Falling,Low,Neutral,5.000000,Strong Bullish,3.000000,Elevated,Elevated Risk Bull,55.000000,Medium,Elevated Risk,Selective Risk,Low Volatility Bull,True,1,Low,Elevated Risk Bull,66.250000,Positive,90.838061,Strong Positive,60.000000,Positive,63.380000,Medium,72.060000,Bullish,Moderately High,Growth,Risk Can Expand,Wait for Confirmation,Normal,69.360000,Maintain Bullish Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Elevated Risk; Market bias: Bullish; Confidence: Medium; Positioning: Selective Risk.,Elevated Risk,Bullish Trend,Elevated Volatility,Elevated Risk,Bullish,Very Favorable,Low Risk,Medium,Bullish,Moderately High,Growth,Bullish / Elevated Volatility,Bullish / Elevated Risk,Maintain Bullish Exposure,Selective Risk,Risk Can Expand,Wait for Confirmation,Normal,71.945918,Strong,Review,Review,Consistent Bullish,REVIEW
2018-01-31,11027.700195,11027.700195,11058.500000,10979.299805,11018.799805,245900,-0.198651,-0.001988,-0.505246,3.058283,5.607056,5.502992,7.096741,9.102625,9.654564,8.973241,10804.382568,10520.783047,10326.738516,9989.218770,2.066917,4.818245,10.396022,0.779637,0.735066,1.014419,79.200195,94.578404,0.857644,0.447924,0.573349,-0.922700,-0.922700,-0.922700,6.728511,7.850877,-2.005884,-0.551939,0.681323,0.790878,3.799186,17.216643,26.216641,-1.214928,-4.442681,-2.495110,0.972810,7.096741,9.102625,,,,0.738906,0.814460,15.744156,19.557635,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Elevated Risk Bull,True,1,Low,Low Volatility Bull,66.250000,Positive,99.894990,Strong Positive,85.000000,Strong Positive,70.980000,High,81.030000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.200000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.802997,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
2018-02-01,11016.900391,11016.900391,11117.349609,10878.799805,11044.549805,306200,-0.097933,-0.000980,-0.623305,2.116601,5.493529,5.406730,7.159639,9.108656,9.575313,8.867467,10833.067578,10535.146055,10337.608516,9998.549272,1.696960,4.572830,10.184989,0.786026,0.747719,1.027199,238.549805,107.885533,0.979273,0.451894,0.573733,-1.019730,-1.019730,-1.019730,6.627087,24.522163,-1.949017,-0.466657,0.707846,0.807405,4.336043,17.335244,22.413793,-1.163855,-4.164985,-2.440400,0.849219,7.159639,9.108656,,,,0.811718,0.838318,14.695027,19.938882,Falling,Low,Decreasing,5.000000,Strong Bullish,0.000000,Low,Low Volatility Bull,60.000000,Medium,Normal,Risk Seeking,Low Volatility Bull,False,2,Low,Low Volatility Bull,66.250000,Positive,99.654183,Strong Positive,85.000000,Strong Positive,70.950000,High,80.960000,Strong Bullish,High,Aggressive,Risk Can Expand,Wait for Confirmation,Normal,81.130000,Increase Exposure,Trend: Strong Bullish; Volatility: Low; Risk: Normal; Market bias: Strong Bullish; Confidence: High; Positioning: Risk Seeking.,Low Volatility,Bullish Trend,Low Volatility,Normal Risk,Bullish,Very Favorable,Very Low Risk,High,Strong Bullish,High,Aggressive,Bullish / Low Volatility,Bullish / Normal Risk,Increase Exposure,Risk Seeking,Risk Can Expand,Wait for Confirmation,Normal,80.726255,Very Strong,Increase Exposure,High,Consistent Bullish,INCREASE
